id,category,subcategory,question,answer_type,options,tags,target_field,persona_id,persona_name,temperature,generation_round,split_type,shared_group_id,expert_role,model_answer,model_reasoning,model_score_1_to_5,predicted_fields,field_scores_json,confidence,target_confirmed,model_name,prompt_version,run_id,timestamp_utc,is_synthetic,error
1352,Skills,Tooling,How comfortable are you using Terraform?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,None,"This question is about tooling comfort, not a specific skill level.",,"[""QA / Software Testing"", ""DevOps"", ""Backend Development""]","{""Frontend Development"": 0.0, ""Backend Development"": 0.17391304347826086, ""Full Stack Development"": 0.07246376811594203, ""Mobile Development"": 0.028985507246376812, ""Data Analysis"": 0.028985507246376812, ""Data Science"": 0.028985507246376812, ""Machine Learning"": 0.028985507246376812, ""AI Engineering"": 0.028985507246376812, ""Cyber Security"": 0.028985507246376812, ""DevOps"": 0.20289855072463767, ""QA / Software Testing"": 0.2318840579710145, ""Game Development"": 0.028985507246376812, ""UI / UX Design"": 0.028985507246376812, ""Product Management"": 0.028985507246376812, ""Technical Writing"": 0.028985507246376812, ""Software Architecture"": 0.028985507246376812}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:24Z,1,
363,Personality,Analytical,"Overall, i like problems that require careful reasoning, such as finding the root cause of an outage.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,5,QA / Software Testing,5,"[""QA / Software Testing"", ""Technical Writing"", ""Product Management""]","{""Frontend Development"": 0.002304147465437788, ""Backend Development"": 0.004608294930875576, ""Full Stack Development"": 0.006912442396313364, ""Mobile Development"": 0.009216589861751152, ""Data Analysis"": 0.01152073732718894, ""Data Science"": 0.013824884792626727, ""Machine Learning"": 0.01612903225806452, ""AI Engineering"": 0.018433179723502304, ""Cyber Security"": 0.020737327188940093, ""DevOps"": 0.02304147465437788, ""QA / Software Testing"": 0.21889400921658986, ""Game Development"": 0.02534562211981567, ""UI / UX Design"": 0.027649769585253454, ""Product Management"": 0.20276497695852536, ""Technical Writing"": 0.20046082949308755, ""Software Architecture"": 0.19815668202764977}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:27Z,1,
1279,Personality,Traits,"When it matters, people often describe me as having strong systems thinking.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,3,This question relates to personality traits and general problem-solving skills.,3,"[""Product Management"", ""Technical Writing"", ""QA / Software Testing""]","{""Frontend Development"": 0.004830917874396136, ""Backend Development"": 0.009661835748792272, ""Full Stack Development"": 0.014492753623188406, ""Mobile Development"": 0.019323671497584544, ""Data Analysis"": 0.02415458937198068, ""Data Science"": 0.028985507246376812, ""Machine Learning"": 0.03381642512077295, ""AI Engineering"": 0.03864734299516909, ""Cyber Security"": 0.043478260869565216, ""DevOps"": 0.04830917874396136, ""QA / Software Testing"": 0.16908212560386474, ""Game Development"": 0.057971014492753624, ""UI / UX Design"": 0.06280193236714976, ""Product Management"": 0.19323671497584544, ""Technical Writing"": 0.18357487922705315, ""Software Architecture"": 0.0676328502415459}",0.75,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:30Z,1,
266,Skills,Data,"When it matters, working with data feels energizing to me, especially finding outliers and explaining them. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,4,"Data Analysis, Machine Learning, QA / Software Testing",4,"[""Data Analysis"", ""Machine Learning"", ""QA / Software Testing""]","{""Frontend Development"": 0.00211864406779661, ""Backend Development"": 0.00423728813559322, ""Full Stack Development"": 0.006355932203389831, ""Mobile Development"": 0.00847457627118644, ""Data Analysis"": 0.20127118644067796, ""Data Science"": 0.18008474576271186, ""Machine Learning"": 0.19067796610169493, ""AI Engineering"": 0.15889830508474578, ""Cyber Security"": 0.021186440677966104, ""DevOps"": 0.012711864406779662, ""QA / Software Testing"": 0.16949152542372883, ""Game Development"": 0.00423728813559322, ""UI / UX Design"": 0.006355932203389831, ""Product Management"": 0.00847457627118644, ""Technical Writing"": 0.010593220338983052, ""Software Architecture"": 0.014830508474576273}",0.85,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:33Z,1,
55,Personality,Creativity,"In general, i enjoy inventing a new way to visualize information. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,3,"This question relates to creativity and visualization, not directly to QA / Software Testing.",3,"[""UI / UX Design"", ""Technical Writing"", ""Product Management""]","{""Frontend Development"": 0.08097165991902834, ""Backend Development"": 0.04048582995951417, ""Full Stack Development"": 0.04048582995951417, ""Mobile Development"": 0.020242914979757085, ""Data Analysis"": 0.020242914979757085, ""Data Science"": 0.020242914979757085, ""Machine Learning"": 0.020242914979757085, ""AI Engineering"": 0.020242914979757085, ""Cyber Security"": 0.020242914979757085, ""DevOps"": 0.020242914979757085, ""QA / Software Testing"": 0.004048582995951417, ""Game Development"": 0.004048582995951417, ""UI / UX Design"": 0.0, ""Product Management"": 0.32388663967611336, ""Technical Writing"": 0.28340080971659914, ""Software Architecture"": 0.08097165991902834}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:35Z,1,
1010,Interests,Industry,I feel curious about applying technology in manufacturing. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,2,This question relates more to Industrial Engineering or Manufacturing Technology.,2,"[""Machine Learning"", ""Cyber Security"", ""Backend Development""]","{""Frontend Development"": 0.0060606060606060615, ""Backend Development"": 0.18181818181818182, ""Full Stack Development"": 0.030303030303030307, ""Mobile Development"": 0.012121212121212123, ""Data Analysis"": 0.04848484848484849, ""Data Science"": 0.03636363636363636, ""Machine Learning"": 0.24242424242424246, ""AI Engineering"": 0.060606060606060615, ""Cyber Security"": 0.21212121212121213, ""DevOps"": 0.05454545454545455, ""QA / Software Testing"": 0.012121212121212123, ""Game Development"": 0.0060606060606060615, ""UI / UX Design"": 0.01818181818181818, ""Product Management"": 0.024242424242424246, ""Technical Writing"": 0.012121212121212123, ""Software Architecture"": 0.042424242424242434}",0.85,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:38Z,1,
486,WorkStyle,Collaboration,"When it matters, i prefer to work with others on tasks like pair programming. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,2,The question relates to collaboration and team working styles.,2,"[""Technical Writing"", ""Product Management"", ""QA / Software Testing""]","{""Frontend Development"": 0.0027397260273972603, ""Backend Development"": 0.005479452054794521, ""Full Stack Development"": 0.00821917808219178, ""Mobile Development"": 0.010958904109589041, ""Data Analysis"": 0.013698630136986302, ""Data Science"": 0.01643835616438356, ""Machine Learning"": 0.019178082191780823, ""AI Engineering"": 0.021917808219178082, ""Cyber Security"": 0.024657534246575342, ""DevOps"": 0.027397260273972605, ""QA / Software Testing"": 0.2328767123287671, ""Game Development"": 0.05479452054794521, ""UI / UX Design"": 0.0821917808219178, ""Product Management"": 0.17808219178082194, ""Technical Writing"": 0.1917808219178082, ""Software Architecture"": 0.10958904109589042}",0.8,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:41Z,1,
766,Values,Growth,"Typically, i prioritize work-life balance when choosing a role. (in a team) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,2,"The question relates to personal values and priorities in career choices, not directly to QA / Software Testing.",2,"[""Technical Writing"", ""Product Management"", ""UI / UX Design""]","{""Frontend Development"": 0.004132231404958678, ""Backend Development"": 0.004132231404958678, ""Full Stack Development"": 0.004132231404958678, ""Mobile Development"": 0.004132231404958678, ""Data Analysis"": 0.004132231404958678, ""Data Science"": 0.004132231404958678, ""Machine Learning"": 0.004132231404958678, ""AI Engineering"": 0.004132231404958678, ""Cyber Security"": 0.004132231404958678, ""DevOps"": 0.004132231404958678, ""QA / Software Testing"": 0.02066115702479339, ""Game Development"": 0.004132231404958678, ""UI / UX Design"": 0.2892561983471074, ""Product Management"": 0.3305785123966942, ""Technical Writing"": 0.30991735537190085, ""Software Architecture"": 0.004132231404958678}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:44Z,1,
250,Skills,Data,"When it matters, working with data feels energizing to me, especially exploring a dataset to discover patterns. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,3,This question relates to Data Analysis and QA / Software Testing.,3,"[""Data Analysis"", ""QA / Software Testing"", ""Data Science""]","{""Frontend Development"": 0.002237136465324385, ""Backend Development"": 0.00447427293064877, ""Full Stack Development"": 0.006711409395973154, ""Mobile Development"": 0.00894854586129754, ""Data Analysis"": 0.19015659955257272, ""Data Science"": 0.1498881431767338, ""Machine Learning"": 0.1319910514541387, ""AI Engineering"": 0.09395973154362416, ""Cyber Security"": 0.06935123042505593, ""DevOps"": 0.05145413870246086, ""QA / Software Testing"": 0.18120805369127518, ""Game Development"": 0.03579418344519016, ""UI / UX Design"": 0.026845637583892617, ""Product Management"": 0.020134228187919462, ""Technical Writing"": 0.015659955257270698, ""Software Architecture"": 0.011185682326621925}",0.8,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:47Z,1,
1396,Interests,RoleTasks,Deploy models sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,ML Engineer",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,5,"This question relates to the satisfaction derived from deploying models, which is more aligned with Machine Learning roles.",3,"[""Machine Learning"", ""Data Science"", ""AI Engineering""]","{""Frontend Development"": 0.0033003300330033, ""Backend Development"": 0.0066006600660066, ""Full Stack Development"": 0.0099009900990099, ""Mobile Development"": 0.0132013201320132, ""Data Analysis"": 0.0165016501650165, ""Data Science"": 0.264026402640264, ""Machine Learning"": 0.2475247524752475, ""AI Engineering"": 0.231023102310231, ""Cyber Security"": 0.033003300330033, ""DevOps"": 0.066006600660066, ""QA / Software Testing"": 0.0165016501650165, ""Game Development"": 0.0099009900990099, ""UI / UX Design"": 0.0132013201320132, ""Product Management"": 0.0198019801980198, ""Technical Writing"": 0.023102310231023104, ""Software Architecture"": 0.0264026402640264}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:50Z,1,
1357,Skills,Tooling,How comfortable are you using Azure?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,None,"This question is about comfort with a specific tool, not a skill or process.",,"[""QA / Software Testing"", ""Backend Development"", ""DevOps""]","{""Frontend Development"": 0.0, ""Backend Development"": 0.24489795918367344, ""Full Stack Development"": 0.06122448979591836, ""Mobile Development"": 0.04081632653061224, ""Data Analysis"": 0.02040816326530612, ""Data Science"": 0.008163265306122448, ""Machine Learning"": 0.004081632653061224, ""AI Engineering"": 0.004081632653061224, ""Cyber Security"": 0.004081632653061224, ""DevOps"": 0.2857142857142857, ""QA / Software Testing"": 0.32653061224489793, ""Game Development"": 0.0, ""UI / UX Design"": 0.0, ""Product Management"": 0.0, ""Technical Writing"": 0.0, ""Software Architecture"": 0.0}",0.95,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:53Z,1,
271,Skills,Data,"Working with data feels energizing to me, especially building predictive models. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,3,This question relates more to Data Science and Machine Learning.,3,"[""Data Science"", ""Machine Learning"", ""Backend Development""]","{""Frontend Development"": 0.0018281535648994518, ""Backend Development"": 0.13711151736745888, ""Full Stack Development"": 0.043875685557586835, ""Mobile Development"": 0.0018281535648994518, ""Data Analysis"": 0.1627056672760512, ""Data Science"": 0.17001828153564902, ""Machine Learning"": 0.17550274223034734, ""AI Engineering"": 0.1736745886654479, ""Cyber Security"": 0.0036563071297989035, ""DevOps"": 0.02010968921389397, ""QA / Software Testing"": 0.08775137111517367, ""Game Development"": 0.005484460694698354, ""UI / UX Design"": 0.0018281535648994518, ""Product Management"": 0.0036563071297989035, ""Technical Writing"": 0.0018281535648994518, ""Software Architecture"": 0.009140767824497258}",0.85,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:56Z,1,
520,WorkStyle,Collaboration,"Most of the time, i prefer to work with others on tasks like negotiating priorities with stakeholders. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,4,This question relates to Collaboration and Teamwork.,4,"[""Product Management"", ""Technical Writing"", ""QA / Software Testing""]","{""Frontend Development"": 0.008658008658008658, ""Backend Development"": 0.004329004329004329, ""Full Stack Development"": 0.004329004329004329, ""Mobile Development"": 0.004329004329004329, ""Data Analysis"": 0.004329004329004329, ""Data Science"": 0.004329004329004329, ""Machine Learning"": 0.004329004329004329, ""AI Engineering"": 0.004329004329004329, ""Cyber Security"": 0.004329004329004329, ""DevOps"": 0.008658008658008658, ""QA / Software Testing"": 0.36796536796536794, ""Game Development"": 0.004329004329004329, ""UI / UX Design"": 0.012987012987012986, ""Product Management"": 0.2813852813852814, ""Technical Writing"": 0.19480519480519481, ""Software Architecture"": 0.08658008658008658}",0.8,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:06:59Z,1,
725,Values,Growth,"When it matters, i prioritize autonomy and ownership when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,4,"The question relates to personal preferences in job roles, which is more about values and culture fit.",3,"[""Product Management"", ""Technical Writing"", ""QA / Software Testing""]","{""Frontend Development"": 0.008849557522123895, ""Backend Development"": 0.008849557522123895, ""Full Stack Development"": 0.008849557522123895, ""Mobile Development"": 0.008849557522123895, ""Data Analysis"": 0.008849557522123895, ""Data Science"": 0.008849557522123895, ""Machine Learning"": 0.008849557522123895, ""AI Engineering"": 0.008849557522123895, ""Cyber Security"": 0.008849557522123895, ""DevOps"": 0.008849557522123895, ""QA / Software Testing"": 0.3982300884955753, ""Game Development"": 0.008849557522123895, ""UI / UX Design"": 0.008849557522123895, ""Product Management"": 0.30973451327433627, ""Technical Writing"": 0.1769911504424779, ""Software Architecture"": 0.008849557522123895}",0.75,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:02Z,1,
1370,Interests,RoleTasks,I would enjoy define KPIs if I worked as a Data Analyst.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Analyst",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,Disagree,"The question relates to data analysis and metrics, not QA/Software Testing.",2,"[""Data Analysis"", ""Product Management"", ""Technical Writing""]","{""Frontend Development"": 0.0032679738562091504, ""Backend Development"": 0.0032679738562091504, ""Full Stack Development"": 0.0032679738562091504, ""Mobile Development"": 0.0032679738562091504, ""Data Analysis"": 0.2777777777777778, ""Data Science"": 0.08169934640522876, ""Machine Learning"": 0.11437908496732026, ""AI Engineering"": 0.08169934640522876, ""Cyber Security"": 0.032679738562091505, ""DevOps"": 0.032679738562091505, ""QA / Software Testing"": 0.016339869281045753, ""Game Development"": 0.0032679738562091504, ""UI / UX Design"": 0.0032679738562091504, ""Product Management"": 0.21241830065359477, ""Technical Writing"": 0.09803921568627451, ""Software Architecture"": 0.032679738562091505}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:05Z,1,
1563,Interests,TechDomains,Which domain best matches what you want to do day-to-day?,SingleChoice,game development;NLP;cloud infrastructure;computer vision;UX/UI design;cybersecurity;product management;web development;mobile apps;Not sure,"Interests,TechDomains,choice",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,None,The question is about daily work domains and not directly related to testing or automation.,,"[""UI / UX Design"", ""Frontend Development"", ""Product Management""]","{""Frontend Development"": 0.18867924528301888, ""Backend Development"": 0.04716981132075472, ""Full Stack Development"": 0.09433962264150944, ""Mobile Development"": 0.07547169811320754, ""Data Analysis"": 0.018867924528301886, ""Data Science"": 0.009433962264150943, ""Machine Learning"": 0.009433962264150943, ""AI Engineering"": 0.009433962264150943, ""Cyber Security"": 0.028301886792452827, ""DevOps"": 0.009433962264150943, ""QA / Software Testing"": 0.04716981132075472, ""Game Development"": 0.018867924528301886, ""UI / UX Design"": 0.2830188679245283, ""Product Management"": 0.14150943396226415, ""Technical Writing"": 0.009433962264150943, ""Software Architecture"": 0.009433962264150943}",0.7,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:08Z,1,
1461,Interests,RoleTasks,Improve iam policies sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Security Engineer",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,4,"This question relates to security tasks, but not specifically QA/Testing.",2,"[""Cyber Security"", ""DevOps"", ""QA / Software Testing""]","{""Frontend Development"": 0.0053191489361702135, ""Backend Development"": 0.0053191489361702135, ""Full Stack Development"": 0.0053191489361702135, ""Mobile Development"": 0.0053191489361702135, ""Data Analysis"": 0.0053191489361702135, ""Data Science"": 0.0053191489361702135, ""Machine Learning"": 0.0053191489361702135, ""AI Engineering"": 0.0053191489361702135, ""Cyber Security"": 0.4521276595744681, ""DevOps"": 0.34574468085106386, ""QA / Software Testing"": 0.13297872340425532, ""Game Development"": 0.0053191489361702135, ""UI / UX Design"": 0.0053191489361702135, ""Product Management"": 0.0053191489361702135, ""Technical Writing"": 0.0053191489361702135, ""Software Architecture"": 0.0053191489361702135}",0.75,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:11Z,1,
1643,Interests,TechDomains,Which field would you like to learn more about first?,SingleChoice,healthtech;backend engineering;cybersecurity;NLP;UX/UI design;computer vision;frontend engineering;e-commerce;data engineering;Not sure,"Interests,TechDomains,choice",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,None,TechDomains and Interests,,"[""Frontend Development"", ""Backend Development"", ""Cyber Security""]","{""Frontend Development"": 0.22321428571428573, ""Backend Development"": 0.26785714285714285, ""Full Stack Development"": 0.0892857142857143, ""Mobile Development"": 0.00892857142857143, ""Data Analysis"": 0.00892857142857143, ""Data Science"": 0.04464285714285715, ""Machine Learning"": 0.01785714285714286, ""AI Engineering"": 0.00892857142857143, ""Cyber Security"": 0.26785714285714285, ""DevOps"": 0.00892857142857143, ""QA / Software Testing"": 0.00892857142857143, ""Game Development"": 0.00892857142857143, ""UI / UX Design"": 0.00892857142857143, ""Product Management"": 0.00892857142857143, ""Technical Writing"": 0.00892857142857143, ""Software Architecture"": 0.00892857142857143}",0.8,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:14Z,1,
1014,Interests,Industry,I feel curious about applying technology in travel. (when I'm tired) This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,2,"The question relates to curiosity in applying technology, which is more relevant to fields like Data Science or AI Engineering.",2,"[""Data Science"", ""AI Engineering"", ""Machine Learning""]","{""Frontend Development"": 0.010344827586206896, ""Backend Development"": 0.003448275862068966, ""Full Stack Development"": 0.006896551724137932, ""Mobile Development"": 0.003448275862068966, ""Data Analysis"": 0.017241379310344827, ""Data Science"": 0.29310344827586204, ""Machine Learning"": 0.3103448275862069, ""AI Engineering"": 0.30344827586206896, ""Cyber Security"": 0.006896551724137932, ""DevOps"": 0.003448275862068966, ""QA / Software Testing"": 0.010344827586206896, ""Game Development"": 0.003448275862068966, ""UI / UX Design"": 0.006896551724137932, ""Product Management"": 0.013793103448275864, ""Technical Writing"": 0.003448275862068966, ""Software Architecture"": 0.003448275862068966}",0.8,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:17Z,1,
893,WorkStyle,RemoteHybrid,"When it matters, i would be productive in an office environment with daily in-person collaboration.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,4,The question relates to work preferences and collaboration style.,4,"[""Product Management"", ""QA / Software Testing"", ""Technical Writing""]","{""Frontend Development"": 0.003144654088050314, ""Backend Development"": 0.006289308176100628, ""Full Stack Development"": 0.009433962264150943, ""Mobile Development"": 0.012578616352201257, ""Data Analysis"": 0.015723270440251572, ""Data Science"": 0.018867924528301886, ""Machine Learning"": 0.022012578616352203, ""AI Engineering"": 0.025157232704402514, ""Cyber Security"": 0.028301886792452827, ""DevOps"": 0.031446540880503145, ""QA / Software Testing"": 0.2672955974842767, ""Game Development"": 0.03459119496855346, ""UI / UX Design"": 0.03773584905660377, ""Product Management"": 0.18867924528301885, ""Technical Writing"": 0.23584905660377356, ""Software Architecture"": 0.06289308176100629}",0.8,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:20Z,1,
822,Values,Growth,"Typically, i prioritize high impact on users when choosing a role. (when I'm tired) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,5,"This question relates to prioritizing user impact, which is relevant for QA / Software Testing.",5,"[""Product Management"", ""QA / Software Testing"", ""UI / UX Design""]","{""Frontend Development"": 0.005025125628140704, ""Backend Development"": 0.005025125628140704, ""Full Stack Development"": 0.010050251256281407, ""Mobile Development"": 0.005025125628140704, ""Data Analysis"": 0.005025125628140704, ""Data Science"": 0.005025125628140704, ""Machine Learning"": 0.005025125628140704, ""AI Engineering"": 0.005025125628140704, ""Cyber Security"": 0.005025125628140704, ""DevOps"": 0.005025125628140704, ""QA / Software Testing"": 0.4271356783919598, ""Game Development"": 0.005025125628140704, ""UI / UX Design"": 0.12562814070351758, ""Product Management"": 0.3768844221105528, ""Technical Writing"": 0.005025125628140704, ""Software Architecture"": 0.005025125628140704}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:23Z,1,
444,WorkStyle,Collaboration,I prefer to work with others on tasks like helping teammates unblock themselves. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,4,"The question relates to team collaboration and support, which is relevant for QA / Software Testing.",4,"[""QA / Software Testing"", ""Product Management"", ""Technical Writing""]","{""Frontend Development"": 0.002958579881656805, ""Backend Development"": 0.00591715976331361, ""Full Stack Development"": 0.008875739644970414, ""Mobile Development"": 0.01183431952662722, ""Data Analysis"": 0.014792899408284025, ""Data Science"": 0.01775147928994083, ""Machine Learning"": 0.020710059171597635, ""AI Engineering"": 0.02366863905325444, ""Cyber Security"": 0.026627218934911243, ""DevOps"": 0.02958579881656805, ""QA / Software Testing"": 0.2514792899408284, ""Game Development"": 0.03254437869822485, ""UI / UX Design"": 0.03550295857988166, ""Product Management"": 0.22189349112426035, ""Technical Writing"": 0.17751479289940827, ""Software Architecture"": 0.1183431952662722}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:26Z,1,
1551,Interests,TechDomains,Which field would you like to learn more about first?,SingleChoice,edtech;machine learning;frontend engineering;e-commerce;full-stack development;DevOps/SRE;product management;UX/UI design;Not sure,"Interests,TechDomains,choice",QA / Software Testing,qa___software_testing_2,Test Automation Engineer,0.6,2,shared,qa___software_testing_shared_5,Test Automation Engineer,None,This question is diagnostic of TechDomains and Interests.,,"[""Frontend Development"", ""Machine Learning"", ""Product Management""]","{""Frontend Development"": 0.13582342954159593, ""Backend Development"": 0.03395585738539898, ""Full Stack Development"": 0.11884550084889643, ""Mobile Development"": 0.01697792869269949, ""Data Analysis"": 0.01697792869269949, ""Data Science"": 0.008488964346349746, ""Machine Learning"": 0.15280135823429541, ""AI Engineering"": 0.013582342954159594, ""Cyber Security"": 0.0050933786078098476, ""DevOps"": 0.10186757215619695, ""QA / Software Testing"": 0.06791171477079797, ""Game Development"": 0.0033955857385398985, ""UI / UX Design"": 0.1273344651952462, ""Product Management"": 0.14431239388794567, ""Technical Writing"": 0.0016977928692699493, ""Software Architecture"": 0.050933786078098474}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T09:07:29Z,1,
