id,category,subcategory,question,answer_type,options,tags,quality_score,severity,flagged,reasons,word_count,char_count
1059,Interests,Industry,"When it matters, i feel curious about applying technology in marketing/advertising. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context,15,95
1066,Interests,Industry,"Typically, i feel curious about applying technology in manufacturing. (at work) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,16,101
1068,Interests,Industry,"When it matters, i feel curious about applying technology in sports/fitness. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,17,98
1072,Interests,Industry,I feel curious about applying technology in social media. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,14,78
1073,Interests,Industry,"Overall, i feel curious about applying technology in manufacturing. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,13,91
1075,Interests,Industry,"When it matters, i feel curious about applying technology in sports/fitness. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context,15,88
1077,Interests,Industry,I feel curious about applying technology in transportation/logistics. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,14,91
1079,Interests,Industry,"Most of the time, i feel curious about applying technology in gaming. (under time pressure) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,19,115
1081,Interests,Industry,I feel curious about applying technology in security. (when things are ambiguous) This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,17,102
1086,Interests,Industry,"In general, i feel curious about applying technology in sports/fitness. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,16,93
1088,Interests,Industry,I feel curious about applying technology in sports/fitness. This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,13,83
1094,Interests,Industry,I feel curious about applying technology in energy. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,13,72
1097,Interests,Industry,I feel curious about applying technology in gaming. (under time pressure) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,15,97
1098,Interests,Industry,I feel curious about applying technology in travel. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,13,73
1099,Interests,Industry,I feel curious about applying technology in sports/fitness. (under time pressure) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,17,103
1100,Interests,Industry,"In general, i feel curious about applying technology in energy. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,14,87
1101,Interests,Industry,I feel curious about applying technology in transportation/logistics. This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,13,93
7,Personality,Creativity,I enjoy making things look and feel polished.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,45
29,Personality,Creativity,I enjoy inventing a new way to visualize information. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,12,75
38,Personality,Creativity,I enjoy inventing a new way to visualize information.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,9,53
56,Personality,Creativity,I enjoy turning complex concepts into simple analogies.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,55
93,Personality,Creativity,I enjoy inventing a new way to visualize information. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,13,70
112,Personality,Creativity,"In general, i enjoy making things look and feel polished.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,10,57
135,Personality,Creativity,"In general, i enjoy inventing a new way to visualize information.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,11,65
138,Skills,Data,"Working with data feels energizing to me, especially running A/B tests and interpreting results. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",76,medium,1,Contains jargon/acronym not explained: a/b | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,20,117
235,Skills,Data,"Working with data feels energizing to me, especially running A/B tests and interpreting results. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",76,medium,1,Contains jargon/acronym not explained: a/b | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,20,118
269,Skills,Data,"Working with data feels energizing to me, especially running A/B tests and interpreting results. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",76,medium,1,Contains jargon/acronym not explained: a/b | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,19,120
420,WorkStyle,Collaboration,I prefer to work with others on tasks like resolving conflicts respectfully.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,12,76
421,WorkStyle,Collaboration,"In general, i prefer to work with others on tasks like helping teammates unblock themselves.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,15,92
424,WorkStyle,Collaboration,I prefer to work with others on tasks like mentoring a junior teammate. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,17,88
427,WorkStyle,Collaboration,"In general, i prefer to work with others on tasks like mentoring a junior teammate.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,15,83
429,WorkStyle,Collaboration,I prefer to work with others on tasks like resolving conflicts respectfully. (at work),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,14,86
432,WorkStyle,Collaboration,I prefer to work with others on tasks like helping teammates unblock themselves.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,13,80
435,WorkStyle,Collaboration,I prefer to work with others on tasks like presenting a solution in front of a group. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,20,107
439,WorkStyle,Collaboration,I prefer to work with others on tasks like facilitating a group discussion.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,13,75
441,WorkStyle,Collaboration,I prefer to work with others on tasks like presenting a solution in front of a group.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,17,85
444,WorkStyle,Collaboration,I prefer to work with others on tasks like helping teammates unblock themselves. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,16,102
461,WorkStyle,Collaboration,I prefer to work with others on tasks like mentoring a junior teammate.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,13,71
465,WorkStyle,Collaboration,I prefer to work with others on tasks like presenting a solution in front of a group. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,21,102
467,WorkStyle,Collaboration,I prefer to work with others on tasks like interviewing users to understand their needs.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,15,88
477,WorkStyle,Collaboration,"In general, i prefer to work with others on tasks like presenting a solution in front of a group.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,19,97
493,WorkStyle,Collaboration,I prefer to work with others on tasks like facilitating a group discussion. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,17,92
506,WorkStyle,Collaboration,I prefer to work with others on tasks like resolving conflicts respectfully. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,16,93
512,WorkStyle,Collaboration,"In general, i prefer to work with others on tasks like facilitating a group discussion.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,15,87
515,WorkStyle,Collaboration,"In general, i prefer to work with others on tasks like resolving conflicts respectfully.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,14,88
516,WorkStyle,Collaboration,I prefer to work with others on tasks like mentoring a junior teammate. (at work),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,15,81
526,WorkStyle,Collaboration,I prefer to work with others on tasks like facilitating a group discussion. (when things are ambiguous),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,17,103
536,WorkStyle,Collaboration,I prefer to work with others on tasks like resolving conflicts respectfully. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,15,98
542,WorkStyle,Collaboration,I prefer to work with others on tasks like presenting a solution in front of a group. (at work),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,19,95
545,WorkStyle,Collaboration,I prefer to work with others on tasks like helping teammates unblock themselves. (when things are ambiguous),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,17,108
553,WorkStyle,Collaboration,I prefer to work with others on tasks like interviewing users to understand their needs. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,18,110
682,Values,Growth,"When it matters, i prioritize rapid growth and learning when choosing a role. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",76,medium,1,Contains jargon/acronym not explained: api | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,17,101
701,Values,Growth,"Most of the time, i prioritize rapid growth and learning when choosing a role. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",76,medium,1,Contains jargon/acronym not explained: api | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,18,102
780,Values,Growth,I prioritize rapid growth and learning when choosing a role. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",76,medium,1,Contains jargon/acronym not explained: api | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,15,82
810,Values,Growth,I prioritize rapid growth and learning when choosing a role. (under time pressure) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",76,medium,1,Contains jargon/acronym not explained: api | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,17,106
816,Values,Growth,"Most of the time, i prioritize rapid growth and learning when choosing a role. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",76,medium,1,Contains jargon/acronym not explained: api | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,19,99
1103,Personality,Traits,I see empathy as one of my strengths.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,37
1106,Personality,Traits,People often describe me as having strong assertiveness.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,56
1107,Personality,Traits,"When facing setbacks, my patience helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,52
1108,Personality,Traits,I see assertiveness as one of my strengths.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,43
1109,Personality,Traits,People often describe me as having strong systems thinking.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,9,59
1121,Personality,Traits,I see persistence as one of my strengths.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,41
1123,Personality,Traits,"In general, i see collaboration as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,10,55
1129,Personality,Traits,I improve my organization by seeking feedback.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,7,46
1130,Personality,Traits,I would like a role where patience matters a lot.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,10,49
1133,Personality,Traits,"When facing setbacks, my collaboration helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,57
1134,Personality,Traits,"When facing setbacks, my leadership helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,54
1136,Personality,Traits,People often describe me as having strong creativity.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,53
1137,Personality,Traits,People often describe me as having strong leadership.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,53
1138,Personality,Traits,I would like a role where persistence matters a lot.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,10,52
1140,Personality,Traits,"In general, i would like a role where assertiveness matters a lot.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,12,66
1147,Personality,Traits,People often describe me as having strong organization.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,55
1148,Personality,Traits,"When facing setbacks, my persistence helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,55
1155,Personality,Traits,I would like a role where empathy matters a lot.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,10,48
1156,Personality,Traits,"In general, when facing setbacks, my patience helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,10,64
1158,Personality,Traits,"When facing setbacks, my assertiveness helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,57
1160,Personality,Traits,I see collaboration as one of my strengths.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,43
1161,Personality,Traits,I would like a role where collaboration matters a lot.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,10,54
1162,Personality,Traits,"In general, people often describe me as having strong patience.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,10,63
1165,Personality,Traits,I would like a role where systems thinking matters a lot.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,11,57
1166,Personality,Traits,I improve my assertiveness by seeking feedback.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,7,47
1170,Personality,Traits,"In general, i improve my creativity by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,9,56
1171,Personality,Traits,"When facing setbacks, my organization helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,56
1172,Personality,Traits,"In general, i see creativity as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,10,52
1176,Personality,Traits,"When facing setbacks, my systems thinking helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,9,60
1179,Personality,Traits,"In general, i see patience as one of my strengths.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,10,50
1180,Personality,Traits,I see organization as one of my strengths.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,42
1181,Personality,Traits,"In general, i improve my organization by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,9,58
1183,Personality,Traits,People often describe me as having strong persistence.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,54
1184,Personality,Traits,I improve my systems thinking by seeking feedback.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,50
1185,Personality,Traits,People often describe me as having strong patience.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,51
1190,Personality,Traits,"When facing setbacks, my empathy helps me continue.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,51
1197,Personality,Traits,"In general, i improve my leadership by seeking feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,9,56
1198,Personality,Traits,"In general, people often describe me as having strong leadership.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,10,65
1207,Personality,Traits,People often describe me as having strong empathy.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",76,medium,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis,8,50
