id,category,subcategory,question,answer_type,options,tags
800,Values,Growth,"Overall, i prioritize high impact on users when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
801,Values,Growth,I prioritize autonomy and ownership when choosing a role. (at work),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
802,Values,Growth,I prioritize high salary when choosing a role. (when things are ambiguous),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
803,Values,Growth,"Overall, i prioritize prestige and recognition when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
804,Values,Growth,"Overall, i prioritize autonomy and ownership when choosing a role. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
805,Values,Growth,I prioritize ethical considerations when choosing a role. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
806,Values,Growth,"Most of the time, i prioritize helping society when choosing a role. (under time pressure) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
807,Values,Growth,I prioritize high salary when choosing a role. This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
808,Values,Growth,I prioritize creative freedom when choosing a role. (when things are ambiguous),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
809,Values,Growth,I prioritize work-life balance when choosing a role. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
810,Values,Growth,I prioritize rapid growth and learning when choosing a role. (under time pressure) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
811,Values,Growth,"In general, i prioritize work-life balance when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
812,Values,Growth,I prioritize work-life balance when choosing a role. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
813,Values,Growth,I prioritize high salary when choosing a role. (at work),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
814,Values,Growth,"Overall, i prioritize high impact on users when choosing a role. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
815,Values,Growth,"Overall, i prioritize ethical considerations when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
816,Values,Growth,"Most of the time, i prioritize rapid growth and learning when choosing a role. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
817,Values,Growth,I prioritize ethical considerations when choosing a role. (when I'm tired) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
818,Values,Growth,"In general, i prioritize autonomy and ownership when choosing a role. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
819,Values,Growth,I prioritize high salary when choosing a role. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
820,Values,Growth,"When it matters, i prioritize high salary when choosing a role. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
821,Values,Growth,"When it matters, i prioritize building long-term products when choosing a role. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
822,Values,Growth,"Typically, i prioritize high impact on users when choosing a role. (when I'm tired) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
823,Values,Growth,"Overall, i prioritize working with smart teammates when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
824,Values,Growth,"Typically, i prioritize autonomy and ownership when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
825,Values,Growth,I prioritize clear structure and processes when choosing a role. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
826,Values,Growth,"In general, i prioritize helping society when choosing a role. (when I'm tired) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert"
827,WorkStyle,RemoteHybrid,I would be productive in a research-oriented environment with time for deep work. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
828,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in an environment with strong mentoring and feedback. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
829,WorkStyle,RemoteHybrid,I would be productive in a hybrid environment.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
830,WorkStyle,RemoteHybrid,I would be productive in an environment where you can experiment and fail safely. (when learning),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
831,WorkStyle,RemoteHybrid,"In general, i would be productive in a remote-first environment.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
832,WorkStyle,RemoteHybrid,"Overall, i would be productive in a research-oriented environment with time for deep work.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
833,WorkStyle,RemoteHybrid,I would be productive in a structured environment with clear processes. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
834,WorkStyle,RemoteHybrid,I would be productive in a customer-facing environment with frequent communication.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
835,WorkStyle,RemoteHybrid,I would be productive in an environment with strong mentoring and feedback.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
836,WorkStyle,RemoteHybrid,I would be productive in an office environment with daily in-person collaboration.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
837,WorkStyle,RemoteHybrid,I would be productive in a structured environment with clear processes.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
838,WorkStyle,RemoteHybrid,I would be productive in a customer-facing environment with frequent communication. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
839,WorkStyle,RemoteHybrid,"In general, i would be productive in a structured environment with clear processes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
840,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a research-oriented environment with time for deep work.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
841,WorkStyle,RemoteHybrid,"In general, i would be productive in an office environment with daily in-person collaboration. (when learning) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
842,WorkStyle,RemoteHybrid,"Overall, i would be productive in a research-oriented environment with time for deep work. (in a team) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
843,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a fast-moving startup environment with changing priorities.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
844,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a fast-moving startup environment with changing priorities. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
845,WorkStyle,RemoteHybrid,I would be productive in a research-oriented environment with time for deep work.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
846,WorkStyle,RemoteHybrid,I would be productive in a hybrid environment. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
847,WorkStyle,RemoteHybrid,I would be productive in an office environment with daily in-person collaboration. This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
848,WorkStyle,RemoteHybrid,I would be productive in a customer-facing environment with frequent communication. (in a team) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
849,WorkStyle,RemoteHybrid,I would be productive in a remote-first environment.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
850,WorkStyle,RemoteHybrid,"In general, i would be productive in an environment with strong mentoring and feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
851,WorkStyle,RemoteHybrid,"Typically, i would be productive in a fast-moving startup environment with changing priorities.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
852,WorkStyle,RemoteHybrid,"Overall, i would be productive in an environment where you can experiment and fail safely. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
853,WorkStyle,RemoteHybrid,I would be productive in an environment where you can experiment and fail safely.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
854,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a structured environment with clear processes. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
855,WorkStyle,RemoteHybrid,I would be productive in a remote-first environment. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
856,WorkStyle,RemoteHybrid,I would be productive in a remote-first environment. (at work) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
857,WorkStyle,RemoteHybrid,"Typically, i would be productive in an environment with strong mentoring and feedback. (under time pressure) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
858,WorkStyle,RemoteHybrid,I would be productive in an office environment with daily in-person collaboration. (when things are ambiguous),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
859,WorkStyle,RemoteHybrid,I would be productive in a fast-moving startup environment with changing priorities. This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
860,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in an office environment with daily in-person collaboration.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
861,WorkStyle,RemoteHybrid,"When it matters, i would be productive in a remote-first environment. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
862,WorkStyle,RemoteHybrid,I would be productive in an environment where you can experiment and fail safely. (when learning) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
863,WorkStyle,RemoteHybrid,I would be productive in a research-oriented environment with time for deep work. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
864,WorkStyle,RemoteHybrid,"Overall, i would be productive in an environment with strong mentoring and feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
865,WorkStyle,RemoteHybrid,I would be productive in a customer-facing environment with frequent communication. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
866,WorkStyle,RemoteHybrid,"In general, i would be productive in a research-oriented environment with time for deep work.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
867,WorkStyle,RemoteHybrid,"Typically, i would be productive in an office environment with daily in-person collaboration.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
868,WorkStyle,RemoteHybrid,"Overall, i would be productive in an environment where you can experiment and fail safely. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
869,WorkStyle,RemoteHybrid,I would be productive in a hybrid environment. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
870,WorkStyle,RemoteHybrid,"Overall, i would be productive in a customer-facing environment with frequent communication. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
871,WorkStyle,RemoteHybrid,"Typically, i would be productive in a structured environment with clear processes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
872,WorkStyle,RemoteHybrid,I would be productive in a research-oriented environment with time for deep work. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
873,WorkStyle,RemoteHybrid,I would be productive in an environment where you can experiment and fail safely. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
874,WorkStyle,RemoteHybrid,"Typically, i would be productive in an environment with strong mentoring and feedback. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
875,WorkStyle,RemoteHybrid,I would be productive in a hybrid environment. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
876,WorkStyle,RemoteHybrid,I would be productive in a customer-facing environment with frequent communication. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
877,WorkStyle,RemoteHybrid,I would be productive in a fast-moving startup environment with changing priorities.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
878,WorkStyle,RemoteHybrid,I would be productive in a hybrid environment. (when things are ambiguous) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
879,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a structured environment with clear processes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
880,WorkStyle,RemoteHybrid,I would be productive in an environment with strong mentoring and feedback. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
881,WorkStyle,RemoteHybrid,I would be productive in a research-oriented environment with time for deep work. (in a team) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
882,WorkStyle,RemoteHybrid,"In general, i would be productive in a fast-moving startup environment with changing priorities.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
883,WorkStyle,RemoteHybrid,I would be productive in a fast-moving startup environment with changing priorities. (when learning) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
884,WorkStyle,RemoteHybrid,"When it matters, i would be productive in a fast-moving startup environment with changing priorities.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
885,WorkStyle,RemoteHybrid,I would be productive in an office environment with daily in-person collaboration. (at work),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
886,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a structured environment with clear processes. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
887,WorkStyle,RemoteHybrid,I would be productive in a research-oriented environment with time for deep work. (when things are ambiguous) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
888,WorkStyle,RemoteHybrid,I would be productive in an office environment with daily in-person collaboration. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
889,WorkStyle,RemoteHybrid,I would be productive in a hybrid environment. (in a team) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
890,WorkStyle,RemoteHybrid,"When it matters, i would be productive in a research-oriented environment with time for deep work. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
891,WorkStyle,RemoteHybrid,I would be productive in a fast-moving startup environment with changing priorities. (when things are ambiguous),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
892,WorkStyle,RemoteHybrid,I would be productive in an environment with strong mentoring and feedback. (when things are ambiguous),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
893,WorkStyle,RemoteHybrid,"When it matters, i would be productive in an office environment with daily in-person collaboration.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
894,WorkStyle,RemoteHybrid,"Overall, i would be productive in a fast-moving startup environment with changing priorities.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
895,WorkStyle,RemoteHybrid,I would be productive in an environment where you can experiment and fail safely. (when things are ambiguous),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
896,WorkStyle,RemoteHybrid,"Overall, i would be productive in a structured environment with clear processes. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
897,WorkStyle,RemoteHybrid,I would be productive in a hybrid environment. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
898,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in an environment with strong mentoring and feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
899,WorkStyle,RemoteHybrid,"When it matters, i would be productive in a structured environment with clear processes. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
900,WorkStyle,RemoteHybrid,"Typically, i would be productive in an environment where you can experiment and fail safely.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
901,WorkStyle,RemoteHybrid,I would be productive in a fast-moving startup environment with changing priorities. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
902,WorkStyle,RemoteHybrid,"In general, i would be productive in a customer-facing environment with frequent communication.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
903,WorkStyle,RemoteHybrid,I would be productive in a research-oriented environment with time for deep work. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
904,WorkStyle,RemoteHybrid,"Typically, i would be productive in a remote-first environment.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
905,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in an environment where you can experiment and fail safely. (under time pressure) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
906,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a customer-facing environment with frequent communication. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
907,WorkStyle,RemoteHybrid,"Typically, i would be productive in a hybrid environment. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
908,WorkStyle,RemoteHybrid,"Overall, i would be productive in a fast-moving startup environment with changing priorities. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
909,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a remote-first environment. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
910,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a research-oriented environment with time for deep work. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
911,WorkStyle,RemoteHybrid,"In general, i would be productive in a research-oriented environment with time for deep work. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
912,WorkStyle,RemoteHybrid,"When it matters, i would be productive in a fast-moving startup environment with changing priorities. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
913,WorkStyle,RemoteHybrid,I would be productive in an office environment with daily in-person collaboration. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
914,WorkStyle,RemoteHybrid,I would be productive in an office environment with daily in-person collaboration. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
915,WorkStyle,RemoteHybrid,"In general, i would be productive in a research-oriented environment with time for deep work. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
916,WorkStyle,RemoteHybrid,I would be productive in an environment where you can experiment and fail safely. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
917,WorkStyle,RemoteHybrid,I would be productive in an office environment with daily in-person collaboration. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
918,WorkStyle,RemoteHybrid,I would be productive in a fast-moving startup environment with changing priorities. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
919,WorkStyle,RemoteHybrid,"In general, i would be productive in a fast-moving startup environment with changing priorities. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
920,WorkStyle,RemoteHybrid,"When it matters, i would be productive in a remote-first environment.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
921,WorkStyle,RemoteHybrid,"When it matters, i would be productive in an environment with strong mentoring and feedback.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
922,WorkStyle,RemoteHybrid,I would be productive in a hybrid environment. (at work) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
923,WorkStyle,RemoteHybrid,I would be productive in a fast-moving startup environment with changing priorities. (when learning),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
924,WorkStyle,RemoteHybrid,"Overall, i would be productive in a structured environment with clear processes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
925,WorkStyle,RemoteHybrid,"When it matters, i would be productive in a hybrid environment.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
926,WorkStyle,RemoteHybrid,I would be productive in a structured environment with clear processes. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
927,WorkStyle,RemoteHybrid,"Typically, i would be productive in an environment with strong mentoring and feedback. (when learning) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
928,WorkStyle,RemoteHybrid,I would be productive in a customer-facing environment with frequent communication. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
929,WorkStyle,RemoteHybrid,"Most of the time, i would be productive in a hybrid environment.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert"
